Date,Close,High,Low,Open,Volume,crypto,solana
2020-05-15,0.5597519874572754,0.5746200084686279,0.5470929741859436,0.5691930055618286,1850070,6,1
2020-05-16,0.599120020866394,0.6065340042114258,0.5543609857559204,0.5589810013771057,2300409,7,1
2020-05-17,0.6129890084266663,0.6401960253715515,0.5891749858856201,0.5952280163764954,2936428,6,1
2020-05-18,0.6526700258255005,0.6743929982185364,0.6096490025520325,0.6126819849014282,3314359,6,1
2020-05-19,0.6244540214538574,0.65447998046875,0.6112480163574219,0.6509739756584167,2380263,6,1
2020-05-20,0.5791559815406799,0.6266559958457947,0.5752829909324646,0.6224750280380249,2302926,6,1
2020-05-21,0.6089149713516235,0.6137890219688416,0.5433459877967834,0.579692006111145,2863017,6,1
2020-05-22,0.6388750076293945,0.6764320135116577,0.582830011844635,0.6052389740943909,3411419,6,1
2020-05-23,0.6130310297012329,0.6388490200042725,0.5882470011711121,0.6374149918556213,2638524,6,1
2020-05-24,0.5490530133247375,0.6132889986038208,0.5484319925308228,0.6132889986038208,2786816,6,1
2020-05-25,0.6008570194244385,0.6501380205154419,0.5380640029907227,0.5485699772834778,4509580,6,1
2020-05-26,0.5733069777488708,0.6123530268669128,0.5664629936218262,0.5991039872169495,2689697,6,1
2020-05-27,0.5909850001335144,0.6110870242118835,0.5714430212974548,0.5733069777488708,2536916,6,1
2020-05-28,0.5751550197601318,0.5923979878425598,0.5669479966163635,0.5908839702606201,2662788,6,1
2020-05-29,0.5794150233268738,0.59340500831604,0.5668579936027527,0.5746989846229553,2066857,5,1
2020-05-30,0.5879330039024353,0.6024889945983887,0.5670499801635742,0.5813549757003784,2449095,7,1
2020-05-31,0.5700219869613647,0.5939970016479492,0.5692449808120728,0.5879030227661133,1892967,6,1
2020-06-01,0.5774949789047241,0.5878390073776245,0.5673480033874512,0.5734720230102539,2159877,6,1
2020-06-02,0.5646690130233765,0.5897250175476074,0.5522940158843994,0.5771420001983643,1295757,6,1
2020-06-03,0.5866209864616394,0.5910249948501587,0.5644609928131104,0.5646690130233765,877446,5,1
2020-06-04,0.5872989892959595,0.5916399955749512,0.5645179748535156,0.5868669748306274,901641,6,1
2020-06-05,0.6611549854278564,0.6982790231704712,0.5779250264167786,0.5872989892959595,4322092,5,1
2020-06-06,0.6224430203437805,0.6616190075874329,0.6117810010910034,0.6610710024833679,1604055,5,1
2020-06-07,0.6165779829025269,0.6244440078735352,0.5933979749679565,0.6224430203437805,716785,6,1
2020-06-08,0.6683130264282227,0.679000973701477,0.6133099794387817,0.6150779724121094,1440234,6,1
2020-06-09,0.6580020189285278,0.6680880188941956,0.6272420287132263,0.6677839756011963,988327,6,1
2020-06-10,0.6448670029640198,0.6700429916381836,0.633404016494751,0.6580380201339722,1096203,6,1
2020-06-11,0.5737419724464417,0.650534987449646,0.5700820088386536,0.6448879837989807,1122221,6,1
2020-06-12,0.5938689708709717,0.604653000831604,0.569920003414154,0.574059009552002,940323,5,1
2020-06-13,0.608942985534668,0.6114389896392822,0.5854849815368652,0.5939480066299438,764757,5,1
2020-06-14,0.5870770215988159,0.618257999420166,0.5808990001678467,0.6109269857406616,873416,5,1
2020-06-15,0.5706390142440796,0.5918970108032227,0.5472869873046875,0.5883730053901672,942666,5,1
2020-06-16,0.5855759978294373,0.5898280143737793,0.5686889886856079,0.5705789923667908,652020,5,1
2020-06-17,0.5815619826316833,0.590129017829895,0.5651170015335083,0.5854970216751099,673274,6,1
2020-06-18,0.6209560036659241,0.6503090262413025,0.5792850255966187,0.5815820097923279,1349341,6,1
2020-06-19,0.684332013130188,0.8363980054855347,0.6203839778900146,0.6224070191383362,6577471,6,1
2020-06-20,0.6435909867286682,0.6885830163955688,0.6256260275840759,0.6825230121612549,1714405,5,1
2020-06-21,0.6731489896774292,0.7485420107841492,0.6368799805641174,0.6461349725723267,2238347,6,1
2020-06-22,0.7268480062484741,0.7431129813194275,0.6458770036697388,0.6725770235061646,1620388,6,1
2020-06-23,0.7082970142364502,0.7606329917907715,0.7007120251655579,0.7267730236053467,1327340,6,1
2020-06-24,0.7369940280914307,0.8006920218467712,0.6935009956359863,0.7085300087928772,2769054,6,1
2020-06-25,0.7131940126419067,0.7567049860954285,0.6992400288581848,0.7371000051498413,1751581,5,1
2020-06-26,0.7411440014839172,0.7519919872283936,0.6815320253372192,0.7125309705734253,1664662,7,1
2020-06-27,0.7135480046272278,0.7522109746932983,0.6758379936218262,0.7395970225334167,1681428,5,1
2020-06-28,0.7984949946403503,0.8439769744873047,0.6870949864387512,0.7135480046272278,3412582,5,1
2020-06-29,0.8524540066719055,0.8853390216827393,0.7700089812278748,0.7984949946403503,2147791,5,1
2020-06-30,0.8600940108299255,1.0291759967803955,0.8501039743423462,0.8530219793319702,3887548,5,1
2020-07-01,0.8326420187950134,0.9017149806022644,0.8209270238876343,0.8633639812469482,1772560,5,1
2020-07-02,0.7802190184593201,0.8371269702911377,0.7536680102348328,0.8321160078048706,1749581,6,1
2020-07-03,0.7680929899215698,0.7860350012779236,0.7551130056381226,0.7820360064506531,1144958,5,1
2020-07-04,0.7803720235824585,0.8231549859046936,0.761451005935669,0.7679409980773926,1644301,6,1
2020-07-05,0.6916639804840088,0.7855470180511475,0.6426349878311157,0.7801010012626648,3799016,5,1
2020-07-06,0.7079079747200012,0.721045970916748,0.6865800023078918,0.6916639804840088,1120773,5,1
2020-07-07,0.7530480027198792,0.7808930277824402,0.7019219994544983,0.7078580260276794,1700041,6,1
2020-07-08,0.7967129945755005,0.8275229930877686,0.7434110045433044,0.7530480027198792,2220223,7,1
2020-07-09,0.8534529805183411,0.8823580145835876,0.759905993938446,0.7940179705619812,2668724,7,1
2020-07-10,0.9135599732398988,0.9396290183067322,0.8428500294685364,0.8533040285110474,1856095,6,1
2020-07-11,0.9246240258216858,0.926347017288208,0.8590949773788452,0.9135599732398988,1788814,6,1
2020-07-12,1.0167160034179688,1.130977988243103,0.9141169786453248,0.9238560199737548,4693371,6,1
2020-07-13,1.175734043121338,1.2876629829406738,1.0088839530944824,1.0167160034179688,4062069,6,1
2020-07-14,1.148074984550476,1.2460060119628906,1.1191660165786743,1.172476053237915,2213135,6,1
2020-07-15,1.289597988128662,1.3968349695205688,1.1414580345153809,1.147523045539856,3355229,7,1
2020-07-16,0.8724409937858582,1.3749669790267944,0.8550440073013306,1.28403902053833,7486568,7,1
2020-07-17,0.9778370261192322,1.0468419790267944,0.8018839955329895,0.870760977268219,8973774,6,1
2020-07-18,0.966583013534546,1.000715970993042,0.9317259788513184,0.9775149822235109,2923007,6,1
2020-07-19,0.9203490018844604,0.9703540205955504,0.8995149731636047,0.9680039882659912,2206671,6,1
2020-07-20,0.8730890154838562,0.9215840101242064,0.8518779873847961,0.92051500082016,3036871,6,1
2020-07-21,0.9771659970283508,1.008254051208496,0.8603159785270691,0.8729280233383179,4299502,6,1
2020-07-22,1.044087052345276,1.1047040224075315,0.9724850058555604,0.9771980047225952,5295002,6,1
2020-07-23,1.0498440265655518,1.1012179851531982,0.9973940253257751,1.0461549758911133,2970423,7,1
2020-07-24,0.9953460097312928,1.053954005241394,0.974780023097992,1.0498440265655518,1991763,6,1
2020-07-25,1.252223014831543,1.4327399730682373,0.9953969717025756,0.9954400062561036,9978279,7,1
2020-07-26,1.5651099681854248,1.6246479749679563,1.2382830381393433,1.2447279691696167,10463130,8,1
2020-07-27,1.7786359786987305,2.0427401065826416,1.5610870122909546,1.5650980472564695,32838355,8,1
2020-07-28,1.7840670347213743,1.858672022819519,1.6117689609527588,1.7841110229492188,9692632,8,1
2020-07-29,1.6582889556884766,2.095622062683105,1.5931659936904907,1.785662055015564,10348945,7,1
2020-07-30,1.6868070363998413,1.7964489459991455,1.6357120275497437,1.6582889556884766,5222980,7,1
2020-07-31,1.5381779670715332,1.6884880065917969,1.5104049444198608,1.6868070363998413,4822046,8,1
2020-08-01,1.526610016822815,1.6622289419174194,1.4988720417022705,1.5327589511871338,4589882,9,1
2020-08-02,1.7428100109100342,1.746822953224182,1.411972999572754,1.5299099683761597,7216576,9,1
2020-08-03,1.802610993385315,1.8300340175628664,1.6687259674072266,1.7322900295257568,5836036,9,1
2020-08-04,1.8716390132904053,1.949874997138977,1.794983983039856,1.8000119924545288,5495665,7,1
2020-08-05,1.7545499801635742,1.8881219625473025,1.709509015083313,1.870736002922058,5405764,7,1
2020-08-06,2.206347942352295,2.228003025054932,1.7467830181121826,1.7545499801635742,11143557,7,1
2020-08-07,2.0859029293060303,2.203166007995605,1.8855719566345213,2.203166007995605,8068102,7,1
2020-08-08,2.4736249446868896,2.5695900917053223,2.0265378952026367,2.08388900756836,10919229,8,1
2020-08-09,2.6652278900146484,2.7068231105804443,2.30250096321106,2.4715559482574463,12107837,8,1
2020-08-10,3.1317930221557617,3.3979289531707764,2.525897979736328,2.6652278900146484,22863251,8,1
2020-08-11,3.30341911315918,3.48653507232666,2.753633975982666,3.131042003631592,36356155,8,1
2020-08-12,3.769751071929932,3.916167974472046,3.103979110717773,3.307957887649536,28461707,8,1
2020-08-13,3.75597095489502,4.155814170837402,3.528520107269287,3.770703077316284,28236179,8,1
2020-08-14,3.4093880653381348,3.789997100830078,3.3326539993286133,3.760168075561523,18427950,9,1
2020-08-15,3.1837949752807617,3.719944953918457,3.1654651165008545,3.412554979324341,13155762,8,1
2020-08-16,3.385653018951416,3.4706881046295166,3.138688087463379,3.185405969619751,10395313,10,1
2020-08-17,3.098608016967773,3.3859989643096924,3.087985038757324,3.385653018951416,10723919,10,1
2020-08-18,3.3299760818481445,3.709911108016968,2.894413948059082,3.104469060897827,30350145,9,1
2020-08-19,2.899040937423706,3.483863115310669,2.8381080627441406,3.328696012496948,14838389,7,1
2020-08-20,3.2082669734954834,3.431843042373657,2.896235942840576,2.899040937423706,13756478,8,1
2020-08-21,2.9436678886413574,3.223289966583252,2.913770914077759,3.2097179889678955,11796736,8,1
2020-08-22,3.020885944366455,3.1948649883270264,2.757327079772949,2.945307970046997,10296805,8,1
2020-08-23,3.3224310874938965,3.403414964675904,3.0188379287719727,3.0208630561828613,11991402,8,1
2020-08-24,3.3449859619140625,3.607538938522339,3.224431037902832,3.312222003936768,15785208,7,1
2020-08-25,3.264849901199341,3.3582470417022705,3.027719020843506,3.3496639728546143,13444308,7,1
2020-08-26,3.5583748817443848,3.795324087142944,3.1943109035491943,3.266041040420532,22147431,7,1
2020-08-27,3.4450600147247314,3.854706048965454,3.2922139167785645,3.5578439235687256,21031356,7,1
2020-08-28,4.011393070220947,4.309593200683594,3.4472808837890625,3.4524950981140137,27212888,7,1
2020-08-29,3.968808889389038,4.105240821838379,3.78711199760437,4.01421594619751,14585964,7,1
2020-08-30,4.4358229637146,4.705005168914795,3.919131994247437,3.970010995864868,22220239,8,1
2020-08-31,4.782045841217041,4.872941017150879,4.109681129455566,4.4216790199279785,20950150,7,1
2020-09-01,4.344515800476074,4.94473123550415,4.344515800476074,4.781050205230713,16944927,8,1
2020-09-02,4.1644721031188965,4.355938911437988,3.705163955688477,4.3526930809021,23655802,8,1
2020-09-03,3.5273399353027344,4.440814018249512,3.5273399353027344,4.168772220611572,26473634,8,1
2020-09-04,3.545794010162353,3.834104061126709,3.198894023895264,3.523390054702759,17729340,9,1
2020-09-05,2.5979158878326416,3.660243988037109,2.1916749477386475,3.5509839057922363,25062205,8,1
2020-09-06,3.086042881011963,3.175637006759644,2.288191080093384,2.600317001342773,20375890,7,1
2020-09-07,2.928528070449829,3.189559936523437,2.391493082046509,3.0860838890075684,17135013,6,1
2020-09-08,2.4689769744873047,2.9397358894348145,2.3986411094665527,2.927628993988037,10163725,6,1
2020-09-09,3.636378049850464,3.751715898513794,2.389806032180786,2.4711780548095703,52354542,13,1
2020-09-10,3.469836950302124,3.851309061050415,3.320808887481689,3.636378049850464,31177875,6,1
2020-09-11,3.4274280071258545,3.5010130405426025,3.040170907974243,3.467334985733032,17090627,6,1
2020-09-12,3.332659959793091,3.4670519828796387,3.1507270336151123,3.4191019535064697,10368518,7,1
2020-09-13,3.2258388996124268,3.466782093048096,3.005402088165283,3.336380958557129,15316353,8,1
2020-09-14,3.2691330909729004,3.5249340534210205,3.0941739082336426,3.2315258979797363,21301450,6,1
2020-09-15,2.9391210079193115,3.3200669288635254,2.9184730052948,3.2691330909729004,11992538,6,1
2020-09-16,2.5453989505767822,2.9393069744110107,2.453839063644409,2.9393069744110107,24199804,7,1
2020-09-17,2.891874074935913,2.9341020584106445,2.3700339794158936,2.5453989505767822,23792220,6,1
2020-09-18,3.107939958572388,3.1593170166015625,2.741676092147827,2.891874074935913,23510207,6,1
2020-09-19,3.028891086578369,3.253420114517212,2.9717040061950684,3.111747026443481,10763973,7,1
2020-09-20,2.8709030151367188,3.032876968383789,2.7201380729675293,3.0310280323028564,9217295,7,1
2020-09-21,2.782509088516236,3.026940107345581,2.500418901443481,2.8709030151367188,19492894,6,1
2020-09-22,2.9155189990997314,2.994369983673096,2.66860294342041,2.773688077926636,18556523,6,1
2020-09-23,2.836756944656372,3.065337896347046,2.746303081512451,2.9303550720214844,16096650,6,1
2020-09-24,3.1327149868011475,3.25156307220459,2.795646905899048,2.838120937347412,18993326,6,1
2020-09-25,3.1886119842529297,3.265165090560913,2.911772012710572,3.1455440521240234,15935143,6,1
2020-09-26,3.1347029209136963,3.2039060592651367,3.041266918182373,3.1880300045013428,11018475,6,1
2020-09-27,3.152946949005127,3.17349910736084,3.0105509757995605,3.133837938308716,9734368,5,1
2020-09-28,2.9566779136657715,3.204190969467163,2.935954093933105,3.152704954147339,10950201,6,1
2020-09-29,2.9464330673217773,3.01009488105774,2.901789903640747,2.9583609104156494,8821253,6,1
2020-09-30,2.897876024246216,2.979347944259644,2.835669994354248,2.9490740299224854,7767702,6,1
2020-10-01,2.861027956008911,2.9858338832855225,2.657397985458374,2.8981618881225586,10825966,6,1
2020-10-02,2.62608289718628,2.8766350746154785,2.4577910900115967,2.864197015762329,15856539,5,1
2020-10-03,2.547302961349488,2.669495105743408,2.547302961349488,2.6273350715637207,6155891,5,1
2020-10-04,2.5159950256347656,2.588036060333252,2.428889036178589,2.5430119037628174,7075729,5,1
2020-10-05,2.657644033432007,2.662623882293701,2.467319965362549,2.519134998321533,8105684,5,1
2020-10-06,2.1762499809265137,2.6552000045776367,2.1476919651031494,2.6552000045776367,9739071,6,1
2020-10-07,2.2917959690093994,2.391937017440796,2.0957601070404053,2.175808906555176,11759752,6,1
2020-10-08,2.365220069885254,2.430609941482544,2.0285260677337646,2.299982070922852,14931922,6,1
2020-10-09,2.5398590564727783,2.62526798248291,2.317090034484864,2.3677420616149902,12002959,5,1
2020-10-10,2.406090021133423,2.59409499168396,2.403172016143799,2.536932945251465,8842884,2,0
2020-10-11,2.4265780448913574,2.457566022872925,2.344921112060547,2.407366991043091,7170647,2,0
2020-10-12,2.587071895599365,2.698638916015625,2.4158620834350586,2.426115036010742,12289969,2,0
2020-10-13,2.404910087585449,2.5848910808563232,2.3481709957122803,2.5848910808563232,11415737,2,0
2020-10-14,2.3146350383758545,2.4366140365600586,2.246257066726685,2.408195972442627,9436239,2,0
2020-10-15,2.2664361000061035,2.3357961177825928,2.203418016433716,2.3148000240325928,8332483,2,0
2020-10-16,2.149385929107666,2.2656710147857666,2.1279211044311523,2.265199899673462,13637728,2,0
2020-10-17,2.201843023300171,2.23830509185791,2.13240909576416,2.1456360816955566,6612612,2,0
2020-10-18,2.2142670154571533,2.2488460540771484,2.1783270835876465,2.202749967575073,6294162,2,0
2020-10-19,2.058079957962036,2.2135119438171387,2.053210973739624,2.213371992111206,8248860,2,0
2020-10-20,1.8886719942092896,2.097861051559448,1.8541539907455444,2.058101892471313,13129043,2,0
2020-10-21,1.8903779983520508,2.0662059783935547,1.8612350225448608,1.8886120319366453,19275509,2,0
2020-10-22,1.9556529521942136,2.0824339389801025,1.8898169994354248,1.8903720378875728,11445663,2,0
2020-10-23,1.960034966468811,1.984771013259888,1.853309988975525,1.9570679664611816,11497445,2,0
2020-10-24,1.91182804107666,1.961650013923645,1.8823440074920648,1.960034966468811,7581827,2,0
2020-10-25,1.7874590158462524,1.922942042350769,1.7686439752578735,1.91182804107666,9092334,2,0
2020-10-26,1.6854660511016846,1.862990021705628,1.6293649673461914,1.7874590158462524,13396736,2,0
2020-10-27,1.7102320194244385,1.7454030513763428,1.605286955833435,1.6854660511016846,14384427,2,0
2020-10-28,1.4900530576705933,1.719027042388916,1.3945720195770264,1.7102320194244385,17089719,2,0
2020-10-29,1.428936004638672,1.5668920278549194,1.4124259948730469,1.4900530576705933,8024138,2,0
2020-10-30,1.4413360357284546,1.4673190116882324,1.3422130346298218,1.428936004638672,8528336,2,0
2020-10-31,1.5406999588012695,1.54932701587677,1.429893970489502,1.4413360357284546,6449388,2,0
2020-11-01,1.5998400449752808,1.6379029750823977,1.5135430097579956,1.5406999588012695,6877557,2,0
2020-11-02,1.474071979522705,1.63018000125885,1.4676949977874756,1.5998400449752808,6366346,2,0
2020-11-03,1.4122339487075806,1.4805010557174685,1.4121860265731812,1.474071979522705,6536977,2,0
2020-11-04,1.3922549486160278,1.4128979444503784,1.2818679809570312,1.4122339487075806,11406316,1,0
2020-11-05,1.4052180051803589,1.4861700534820557,1.3038250207901,1.3922549486160278,8924132,2,0
2020-11-06,1.9137400388717647,1.9407069683074951,1.4000109434127808,1.4052180051803589,22547497,2,0
2020-11-07,2.031964063644409,2.4813690185546875,1.8448309898376465,1.9137400388717647,51426100,2,0
2020-11-08,2.1565980911254883,2.264779090881348,1.9744019508361816,2.031964063644409,25931043,2,0
2020-11-09,2.0286519527435303,2.1893129348754883,1.958752989768982,2.1565980911254883,18210626,2,0
2020-11-10,2.247987031936645,2.307987928390503,2.0123209953308105,2.0286519527435303,16170833,2,0
2020-11-11,2.002125024795532,2.284141063690185,1.974164962768555,2.247987031936645,13877949,2,0
2020-11-12,1.8991379737854004,2.050297975540161,1.8317279815673828,2.002125024795532,11506048,2,0
2020-11-13,2.020792007446289,2.0611159801483154,1.8991379737854004,1.8991379737854004,11621744,2,0
2020-11-14,1.9170160293579104,2.033490896224976,1.8752789497375488,2.020792007446289,8134593,2,0
2020-11-15,2.04323410987854,2.209059000015259,1.916847944259644,1.9170160293579104,18621333,2,0
2020-11-16,2.255354881286621,2.36021089553833,1.994853019714356,2.04323410987854,22156135,2,0
2020-11-17,2.202181100845337,2.318186044692993,2.1325900554656982,2.2810800075531006,17074175,2,0
2020-11-18,2.1150290966033936,2.2059218883514404,2.012692928314209,2.202181100845337,14629648,2,0
2020-11-19,2.0767691135406494,2.175021886825561,2.0181660652160645,2.1150290966033936,10155987,2,0
2020-11-20,2.0953919887542725,2.230391025543213,2.056972026824951,2.0767691135406494,11113990,2,0
2020-11-21,2.382205009460449,2.4988279342651367,2.0485239028930664,2.0953919887542725,20288343,3,0
2020-11-22,2.1448450088500977,2.4038209915161133,2.0539379119873047,2.382205009460449,16416065,3,0
2020-11-23,2.276376962661743,2.3515989780426025,2.1203150749206543,2.1448450088500977,15487339,3,0
2020-11-24,2.267966985702514,2.466383934020996,2.1437950134277344,2.2772409915924072,25036626,4,0
2020-11-25,2.270034074783325,2.4775869846343994,2.182776927947998,2.2694849967956543,24870951,3,0
2020-11-26,1.9030369520187376,2.2917020320892334,1.7414929866790771,2.2665340900421143,33038223,4,0
2020-11-27,1.8579490184783936,1.970653057098389,1.7803629636764526,1.9033349752426147,13307808,3,0
2020-11-28,1.8889349699020384,1.939715027809143,1.8107099533081048,1.8598250150680544,11661883,3,0
2020-11-29,1.915155053138733,1.9438849687576287,1.8572269678115845,1.88791298866272,6139511,2,0
2020-11-30,1.966891050338745,2.013591051101685,1.911929965019226,1.915142059326172,8716571,3,0
2020-12-01,1.976307988166809,2.130341053009033,1.932263970375061,1.9683209657669067,12847022,3,0
2020-12-02,2.115401029586792,2.187437057495117,1.9566999673843384,1.9772659540176392,15849828,2,0
2020-12-03,2.1003708839416504,2.221309900283813,2.0850300788879395,2.117116928100586,18106122,2,0
2020-12-04,1.8559529781341555,2.1120710372924805,1.847344994544983,2.098602056503296,9019864,2,0
2020-12-05,1.9787739515304563,1.9807219505310056,1.8254940509796145,1.855967998504639,7750781,2,0
2020-12-06,1.8542490005493164,1.9838980436325075,1.8158539533615112,1.978657960891724,7167230,2,0
2020-12-07,1.8311729431152344,1.8956880569458008,1.8094849586486816,1.853451013565064,6425070,2,0
2020-12-08,1.6653519868850708,1.8315809965133667,1.6451059579849243,1.8312220573425293,11304051,2,0
2020-12-09,1.6623040437698364,1.6742769479751587,1.5036760568618774,1.6646219491958618,10461119,2,0
2020-12-10,1.5741510391235352,1.6651350259780884,1.545240044593811,1.6624139547348022,6167983,2,0
2020-12-11,1.4445849657058716,1.5767090320587158,1.4406019449234009,1.5723659992218018,8273918,2,0
2020-12-12,1.4909119606018066,1.5374289751052856,1.4407060146331787,1.4415899515151978,7085231,2,0
2020-12-13,1.5654560327529907,1.642915964126587,1.458117961883545,1.4907150268554688,8389349,2,0
2020-12-14,1.5916459560394287,1.6228690147399902,1.5236979722976685,1.5679680109024048,8672052,2,0
2020-12-15,1.7606710195541382,1.799412965774536,1.5892629623413086,1.5910300016403198,19470080,2,0
2020-12-16,1.7835979461669922,1.7875839471817017,1.610018014907837,1.76009202003479,18277631,2,0
2020-12-17,1.6786340475082395,1.8031200170516968,1.6552170515060425,1.783892035484314,15461477,3,0
2020-12-18,1.698799967765808,1.706326961517334,1.6369869709014893,1.6790239810943604,7879397,3,0
2020-12-19,1.6686509847640991,1.7642539739608765,1.6642630100250244,1.699267029762268,9095045,3,0
2020-12-20,1.5635759830474854,1.6844300031661987,1.5277140140533447,1.670714020729065,9093229,3,0
2020-12-21,1.5419150590896606,1.61832594871521,1.4951510429382324,1.5637749433517456,8333991,3,0
2020-12-22,1.4902859926223757,1.574079990386963,1.4744850397109983,1.5396089553833008,11066565,3,0
2020-12-23,1.2056920528411863,1.5105849504470823,1.0901609659194946,1.4902199506759644,16776307,3,0
2020-12-24,1.3624080419540403,1.3836679458618164,1.1730070114135742,1.207705020904541,9236939,3,0
2020-12-25,1.445402979850769,1.4529240131378174,1.3472360372543335,1.3614959716796875,9359549,3,0
2020-12-26,1.3242379426956177,1.4475170373916626,1.313423991203308,1.4460140466690063,6798656,3,0
2020-12-27,1.3030420541763306,1.408745050430298,1.2682499885559082,1.3250739574432373,12286531,4,0
2020-12-28,1.515684962272644,1.5170379877090454,1.294348955154419,1.3039929866790771,12668150,4,0
2020-12-29,1.6743450164794922,1.7275819778442385,1.4397200345993042,1.515462040901184,26355259,4,0
2020-12-30,1.5354570150375366,1.6807910203933716,1.52983295917511,1.669693946838379,12663616,4,0
2020-12-31,1.5108979940414429,1.5506099462509155,1.4302630424499512,1.535606026649475,12763260,3,0
2021-01-01,1.842084050178528,1.8596559762954712,1.5020380020141602,1.5097750425338743,25722549,4,0
2021-01-02,1.799275040626526,1.98929500579834,1.7214820384979248,1.845585942268372,31671064,6,0
2021-01-03,2.1617519855499268,2.364980936050415,1.7999019622802734,1.7999019622802734,55073422,7,0
2021-01-04,2.4850969314575195,2.4850969314575195,1.8763420581817627,2.16241192817688,59955405,6,0
2021-01-05,2.157217025756836,2.5026159286499023,2.077742099761963,2.4909820556640625,50555207,6,0
2021-01-06,1.929216980934143,2.185892105102539,1.9075850248336792,2.159626007080078,50263975,7,0
2021-01-07,2.3727450370788574,2.611830949783325,1.933043003082276,1.9365860223770144,159870278,8,0
2021-01-08,3.219887018203736,3.779320001602173,2.180928945541382,2.3687400817871094,206412154,7,0
2021-01-09,3.385381937026977,3.662787914276123,2.938307046890259,3.223541021347046,91906875,7,0
2021-01-10,3.466110944747925,3.733551025390625,3.196234941482544,3.390026092529297,62766977,7,0
2021-01-11,3.1080899238586426,3.51357102394104,2.5971240997314453,3.46106505393982,82877500,7,0
2021-01-12,3.61339807510376,3.844415903091431,3.0800349712371826,3.1036880016326904,73484689,5,0
2021-01-13,3.513782024383545,3.6288249492645264,3.27492094039917,3.628382921218872,57994893,5,0
2021-01-14,3.2781639099121094,3.5428659915924072,3.181973934173584,3.516036033630371,59283112,6,0
2021-01-15,3.2501609325408936,3.4359219074249268,2.9851911067962646,3.2803990840911865,45331739,6,0
