Date,Close,High,Low,Open,Volume,closeLag_1,closeLag_2,closeLag_3,closeLag_4,closeLag_5,closeLag_6,closeLag_7,closeLag_8,closeLag_9,closeLag_10,closeLag_11,closeLag_12,closeLag_13,closeLag_14,closeLag_15,closeLag_16,closeLag_17,closeLag_18,closeLag_19,closeLag_20,closeLag_21,closeLag_22,closeLag_23,closeLag_24,closeLag_25,closeLag_26,closeLag_27,closeLag_28,closeLag_29,closeLag_30
2020-06-01,246.99176025390625,248.2362823486328,230.4880523681641,230.8602600097656,13951727936,237.21905517578125,244.1793212890625,244.4263916015625,241.22198486328125,241.9313201904297,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016
2020-06-02,237.21905517578125,252.2220001220703,233.2252960205078,246.82818603515625,13782107567,244.1793212890625,244.4263916015625,241.22198486328125,241.9313201904297,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344
2020-06-03,244.1793212890625,244.1793212890625,235.4644470214844,237.3952178955078,9861760817,244.4263916015625,241.22198486328125,241.9313201904297,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844
2020-06-04,244.4263916015625,245.9289703369141,236.7653045654297,244.10528564453125,10170414304,241.22198486328125,241.9313201904297,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656
2020-06-05,241.22198486328125,247.3294982910156,240.6820526123047,244.3495941162109,9293963914,241.9313201904297,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172
2020-06-06,241.9313201904297,245.9810485839844,239.7245330810547,241.20135498046875,8114873845,245.1672515869141,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188
2020-06-07,245.1672515869141,245.4352569580078,236.32525634765625,241.9080810546875,9544883157,246.30990600585935,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935
2020-06-08,246.30990600585935,246.64419555664065,241.5421905517578,245.17857360839844,8076783299,244.9114532470703,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344
2020-06-09,244.9114532470703,248.34243774414065,242.3385467529297,246.17501831054688,8446545788,247.4449462890625,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935
2020-06-10,247.4449462890625,248.65115356445312,242.8197479248047,244.8220672607422,8792990206,231.70266723632807,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625
2020-06-11,231.70266723632807,249.8883056640625,229.94297790527344,247.5485382080078,12356528860,237.4932098388672,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797
2020-06-12,237.4932098388672,239.3546905517578,229.6450653076172,231.62545776367188,8868955009,238.90884399414065,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844
2020-06-13,238.90884399414065,239.19309997558597,235.88967895507807,237.54461669921875,7141624980,234.1147003173828,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344
2020-06-14,234.1147003173828,239.10145568847656,232.95819091796875,238.9681854248047,7439385176,229.9289093017578,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625
2020-06-15,229.9289093017578,234.2378387451172,221.24176025390625,234.0583038330078,10536099884,234.41616821289065,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875
2020-06-16,234.41616821289065,236.3943023681641,228.4261474609375,229.7622985839844,7965648016,233.0282745361328,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141
2020-06-17,233.0282745361328,235.9540557861328,229.34164428710935,234.49237060546875,7701391592,232.1011657714844,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516
2020-06-18,232.1011657714844,234.57064819335935,228.9514312744141,232.8986968994141,6713800872,227.13829040527344,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047
2020-06-19,227.13829040527344,232.15411376953125,226.7951812744141,231.95497131347656,6946372590,229.27426147460935,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688
2020-06-20,229.27426147460935,231.4490203857422,226.640625,226.9763641357422,6252830566,228.9898223876953,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935
2020-06-21,228.9898223876953,232.35894775390625,228.4929962158203,229.2161407470703,5600408178,242.5331878662109,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125
2020-06-22,242.5331878662109,243.7760162353516,228.9347381591797,229.0033721923828,9079586552,244.14215087890625,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469
2020-06-23,244.14215087890625,244.86441040039065,239.75973510742188,242.5370178222656,6624530348,235.7724609375,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844
2020-06-24,235.7724609375,248.50802612304688,232.8077392578125,244.18592834472656,8815030025,232.94448852539065,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844
2020-06-25,232.94448852539065,236.05340576171875,230.29660034179688,235.70285034179688,7010426122,229.6680450439453,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125
2020-06-26,229.6680450439453,233.9019317626953,229.25946044921875,232.8774871826172,7187490226,222.9597930908203,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625
2020-06-27,222.9597930908203,232.4934234619141,220.5645751953125,229.6314849853516,6918380955,225.34716796875,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625,321.5140991210937
2020-06-28,225.34716796875,228.5982818603516,219.47267150878903,222.91448974609372,6205925718,228.1948699951172,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625,321.5140991210937,316.6572570800781
2020-06-29,228.1948699951172,229.90321350097656,222.25498962402344,225.36143493652344,6726164653,226.31500244140625,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625,321.5140991210937,316.6572570800781,318.1908874511719
2020-06-30,226.31500244140625,229.476806640625,224.815185546875,227.9684295654297,6094093001,231.1134185791016,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625,321.5140991210937,316.6572570800781,318.1908874511719,334.5866394042969
2020-07-01,231.1134185791016,232.7561187744141,224.8357391357422,226.13458251953125,6463737443,229.39219665527344,225.38706970214844,229.07411193847656,227.6645965576172,241.51022338867188,239.07553100585935,246.6700134277344,243.01596069335935,240.9849853515625,239.4581756591797,242.13169860839844,239.6045837402344,240.21148681640625,238.42352294921875,233.6408843994141,232.7730865478516,235.4838104248047,238.48751831054688,236.15316772460935,245.0167236328125,262.1906433105469,274.6890563964844,279.2154235839844,304.0567626953125,309.64361572265625,321.5140991210937,316.6572570800781,318.1908874511719,334.5866394042969,345.5546569824219
